Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Portugal,PRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,775.5261721,880.8450679,1077.033963,1478.462492,1716.080094,1789.693509,1846.47812,1919.992435,2030.892305,2287.955811,2792.03599,2658.741439,2455.467138,2193.012373,1996.270419,2161.000603,3162.954713,3984.646152,4707.28938,5118.917463,6737.497483,7709.65113,9411.201354,8280.950908,8608.270489,10058.28885,10397.17418,9824.282938,10371.98049,10597.47083,9574.501212,9724.119458,10674.46764,13107.74469,14926.18102,15501.96512,16065.25775,18499.72506,19904.31673,18382.57445,17953.38072,18724.62003,16384.42587,17593.46769,17767.657,15408.36927,16047.87964,17264.96984,18840.14227,18590.61919,
Paraguay,PRY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.261555,1737.511936,1648.332242,1495.128481,1374.950053,1264.845084,1223.506413,1090.863109,1056.481859,1324.543329,1452.646104,1855.234693,2553.971079,3494.733741,3107.6431,3753.759735,4647.252878,4448.15818,5195.183959,5436.394879,4839.584196,4780.259997,5184.381379,5272.647765,4885.118638,
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1309.711263,1321.206611,1225.064455,1151.99353,1175.413207,1107.425385,1191.774438,1113.316911,1113.707715,1143.9636,1258.190356,1312.672566,1415.259867,1481.143786,1667.132416,1804.127091,1925.837098,1874.805649,1565.803142,1714.607069,1591.769599,1531.824804,1611.612418,1873.008018,2165.356761,2378.162251,2389.684548,2649.25868,2803.073242,2485.124264,2710.17877,3052.683293,3196.991348,3410.255563,3554.399315,3401.3138,3495.907569,3649.897692,3800.302248,3704.611036,
Post-demographic dividend,PST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2423.836185,2652.260716,3052.457844,3659.143033,3987.409455,4414.631948,4754.75036,5325.124318,6381.081489,7175.462967,7816.559009,7845.256649,7807.588853,8003.635542,8372.935467,8762.576912,10669.73908,12321.02241,13877.69753,14287.60385,15881.22295,16611.58946,17668.9476,17574.49716,18754.12364,20733.31159,20797.14092,20392.06382,20506.89775,21382.48739,21633.81583,21334.72811,22091.41112,24643.50165,27302.94923,28593.36366,30044.03108,32325.40393,33392.35096,31239.44291,32810.16649,35215.16053,35215.34492,35378.90734,36075.14769,34076.72876,34520.7482,35861.81777,37744.81015,38011.09199,
French Polynesia,PYF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1397.194633,1230.18614,1195.508678,1302.173227,3780.007239,5714.52052,6516.751954,7510.400031,8532.945351,,16195.1156,21716.82896,20092.29492,15259.41028,11989.38561,12216.13322,10849.47501,10119.67021,10189.79372,9082.4266,9611.619633,10277.0166,11170.65321,10144.21603,10613.55888,11281.16354,11141.43381,14166.1871,11473.19552,13030.61869,14981.31976,19947.16848,22299.19327,26077.20121,28416.97107,30381.9556,37755.95857,42162.07135,50175.75146,36698.11767,41489.05902,50342.71134,54619.89959,56545.86147,57662.30941,47144.94594,44080.44258,45065.18993,48313.35099,45338.1717,
Romania,ROU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.821725,1191.732874,919.4233875,808.6532616,849.7842857,974.0555774,1207.974126,1172.330622,1168.515655,1422.517845,1227.59529,1286.479907,1413.835037,1590.913863,2015.826367,2635.387993,3600.030603,4536.137161,6593.160532,8558.194269,6977.340496,6604.584444,7146.690141,6664.463329,7544.190573,8060.854726,7224.141625,7659.146546,8719.966661,9941.856414,10873.69313,
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.313984,1564.036206,1336.541564,1298.717483,1575.618697,1727.595203,1175.927377,956.2108403,1277.680589,1563.626008,1780.795488,2212.144748,3143.207594,4070.566291,5338.642242,7246.5297,9122.33678,6690.833049,8429.468931,11260.18188,12133.10707,12517.96771,11004.90262,7390.845363,6899.374529,8408.120927,8758.719411,8940.212947,
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,210.7778016,241.274559,226.0300774,236.7151027,244.1816398,252.8812948,266.8923828,282.3558743,298.6300547,288.7474687,304.805314,229.3395691,258.3618889,269.4888792,89.35759751,170.4044473,176.0057698,226.3538349,225.0381775,239.8535311,220.8807368,200.7448171,194.848775,200.5796609,225.1743514,278.2086847,310.3178226,367.8706913,440.1792551,472.4769299,499.3838633,545.1764445,588.3123629,582.4241724,596.4628751,606.9308713,601.9553199,618.0361455,630.4226697,666.4792139,
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,106.9452812,113.0602884,114.3726709,126.7572661,149.3565917,154.3226133,147.0393956,165.1702475,184.4205153,201.6638456,238.8434385,245.368139,246.0766028,254.9141502,247.2567348,260.8004649,271.2537844,293.2951172,307.8622553,303.0693167,317.6476495,275.4222967,286.2375811,278.5947496,310.6028789,337.4668788,362.7630285,372.3189417,372.2685588,390.4660501,400.5105636,403.5720376,416.3801506,478.7981401,543.5386695,609.6501479,681.2105278,841.0816868,832.3212869,916.5023709,1103.473526,1200.155463,1200.603033,1213.518062,1320.303125,1371.321831,1458.888907,1656.172775,1683.489794,1724.548591,
Saudi Arabia,SAU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,638.9120234,763.4916763,892.9819198,1161.910782,3679.576075,4526.083395,6136.397547,6485.61877,6872.159513,6245.00557,9863.755665,11751.33385,11187.21017,9254.601012,7900.535664,6917.302674,5613.442416,5177.805436,5142.831186,5161.264398,5714.486167,6217.446496,6418.429127,6069.675782,5915.738533,6173.492923,6499.625491,6805.694519,6058.244359,6619.422153,7242.351435,7031.781949,7206.292814,7643.82826,8694.604064,10412.15578,11777.50835,12972.91766,15296.87682,13370.359,15435.58634,18484.74108,19659.58543,19473.33471,19536.13387,16928.85663,16753.30244,17210.06718,18968.18233,19160.09421,
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.122347,1268.494342,1328.163255,1543.288511,1723.501245,1169.302942,985.3179847,634.2286078,552.5120943,
Senegal,SEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,283.3764923,332.881108,365.5803463,395.8790174,518.2201864,522.482497,519.7442257,567.8326242,696.8536541,731.0359073,642.2404422,620.8748848,542.4934631,513.2175233,550.3379103,760.0890551,886.7999516,846.537796,807.9358403,912.1839845,861.4408984,893.0467136,798.0413005,520.312225,625.9890144,641.028354,568.545555,598.3828819,595.147915,528.6522328,543.7907273,577.7431811,729.1936787,835.0714069,882.5005861,923.7699145,1088.45641,1264.676562,1166.898071,1138.810436,1201.893743,1154.187556,1196.463062,1217.261438,1068.122867,1103.4935,1193.348793,1280.464981,1276.679787,
Singapore,SGP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,996.4603322,1167.463493,1515.742591,2062.964414,2262.396441,2431.379058,2470.486533,2790.19825,3404.166979,4018.29251,4495.981499,4891.63251,5500.869497,6169.869015,5986.052752,5669.551819,6076.821113,7407.678825,8792.682996,10055.61628,12223.13571,13817.96292,15268.97797,18720.71133,21973.08132,22808.69908,23698.85613,19070.82445,18821.79993,20364.96656,18219.5161,18181.58595,19206.73482,21554.79282,23595.83822,27993.98018,33054.76,32581.0674,30804.32537,40434.885,44885.73283,45541.58172,45940.90588,47477.78921,43447.10009,44578.57833,47060.85503,49451.0366,48343.59725,
Solomon Islands,SLB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,660.6520465,726.1196063,679.5443363,620.0572926,593.6796853,528.6479748,449.2329883,453.3810018,503.2936893,480.8046217,600.8164574,604.878751,695.9699784,776.6296481,1011.922558,1133.336662,1214.528842,1233.793142,1029.636831,1055.452555,929.3522447,900.4412318,723.9894486,709.1333611,790.8007207,930.4604375,994.5373564,1077.614603,1147.037318,1181.586027,1360.691919,1560.831599,1752.399128,1985.090902,1937.759724,1830.944875,1870.728906,1873.736455,1975.548473,1974.373834,
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,284.9211052,281.4175417,322.2270475,238.9605221,258.9222413,198.8457767,103.5217352,150.4043814,217.2195369,186.605353,122.734526,152.5491881,128.0992867,155.7606047,171.6101206,175.2285371,194.5793816,175.1983084,129.950816,131.1006568,121.405361,205.2630076,225.810185,236.1494283,236.5872363,261.1850853,290.282848,344.9861716,402.320201,387.2748681,368.796122,400.448924,535.4076803,656.5878002,640.3445584,530.1049682,399.808752,438.4689789,455.0550631,476.3773113,
El Salvador,SLV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,294.543579,306.1274749,340.5734979,380.1127092,419.2122569,518.9550212,640.1209605,659.2078969,720.0468663,719.2741232,676.5893079,646.4435577,665.7671862,689.0247856,711.5488166,696.7074335,721.7097636,756.0942301,779.607117,836.5589679,899.1046402,993.1914083,1135.213417,1293.393514,1486.768505,1576.562191,1654.993731,1759.391034,1768.751805,1830.866461,1885.505797,1917.332837,1978.013897,2032.580389,2162.917553,2354.844829,2477.516238,2589.559125,2465.602472,2585.871057,2867.62666,2925.641328,2942.222431,3003.728906,3073.137656,3123.108516,3178.111182,3257.585677,3398.076488,
San Marino,SMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3646.107022,4779.297798,5764.194664,5065.359539,4668.850379,5537.338613,4809.27422,5372.092319,5265.125057,4418.476341,4506.027626,4830.482894,5669.256181,5770.767752,
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,361.9055184,398.1960901,521.5811251,803.2998288,717.2398592,598.9664474,503.1875539,444.0466246,443.7382982,482.0354003,495.1891597,466.1817454,511.7857844,526.2681699,502.5902624,452.943876,435.466015,491.105528,497.6080962,507.7251197,486.2225416,480.0655154,475.6840987,447.3738308,477.2698434,582.0439176,692.0447533,784.6648858,910.0588265,1005.86524,1073.623684,1072.571834,1199.638678,1296.129356,1358.004769,1429.44824,1476.088849,1372.044499,1239.412148,1263.777881,1271.474807,1288.058162,
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.1596886,1033.977968,1429.357578,886.0411239,835.2480696,,,,,
Sub-Saharan Africa,SSF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,362.2973008,398.6285091,522.1492236,804.1769285,718.0256028,599.6254106,503.7428831,444.5380438,444.2308302,482.5694721,495.7395818,466.7013946,512.3578983,526.8139842,503.2587214,453.6691772,436.2052736,491.8205863,498.2932342,508.4737289,487.0014338,480.8352372,476.4132596,448.1226894,478.0149212,582.8071121,693.0131876,785.6840637,911.1446796,1006.819252,1074.456333,1073.282237,1200.443558,1296.91518,1358.82386,1430.478358,1477.079559,1373.039697,1240.409551,1264.823464,1272.57459,1289.233653,
Small states,SST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1665.156993,1903.463125,2024.14195,1918.799228,1758.833201,1630.074737,1621.487627,1726.557373,1885.274691,1886.459714,2132.903825,2238.641783,2340.658901,2319.645887,2387.780123,2697.543865,2787.308425,2942.432296,2930.394198,2988.155358,3134.64808,3305.264192,3482.158048,4064.861808,4676.02932,5220.476093,6008.263481,7089.636807,8317.700412,7091.186304,7799.025304,9008.789991,9521.080795,10023.0046,10400.23218,9281.191403,9048.926402,9534.170744,10050.18433,9846.312461,
Sao Tome and Principe,STP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.438946,483.1657214,578.9875354,638.5632628,754.1418181,807.5680963,834.5407095,1010.839315,998.0969806,1037.486075,1218.045074,1257.876783,988.5190831,1312.139961,928.9985621,1138.68514,1310.79537,1442.300581,1455.72683,
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1881.19597,2202.243894,2257.622975,2116.472017,2091.824528,2050.918508,2073.694816,2216.068965,2608.137111,1155.380426,781.7456626,891.2665568,774.5352155,803.4474907,1181.731395,1367.268323,1638.506728,1696.204447,2053.86076,1549.619389,1552.938117,1223.197369,1816.892829,2089.924484,2357.398269,2750.684875,4017.769178,4520.135572,5262.705874,5964.160402,5729.940553,4753.183164,5618.53145,6461.009619,7131.526609,7130.369635,3895.207071,3333.829552,3638.337868,4611.480239,
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3414.186152,3864.942306,3833.019941,4173.723439,4219.027124,3825.154883,4165.3733,4818.810216,6130.610859,7835.640547,8910.079788,10199.62372,12692.36574,14936.60902,13217.24094,13311.36732,14423.62805,14089.6909,14855.55508,15176.31575,13111.49609,13219.39802,14188.90775,15834.76512,15649.87124,
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884.852568,8836.212436,8524.85567,9070.641482,9356.821382,8168.664209,8445.826043,9467.544513,11932.52138,13752.25455,14498.46157,15765.14861,18969.79043,21825.52298,19484.74323,18507.12095,19717.69491,17512.84154,18212.84449,18977.27954,15941.5911,16778.0409,18555.50286,20805.99521,20746.3207,
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4157.970136,4504.411808,5290.662393,6406.460984,7042.96902,8840.24528,9458.093092,9848.192095,10812.4693,12741.87117,14662.68035,13258.76448,11578.47817,10569.83056,11036.34398,11494.67122,15254.48982,18571.83802,20825.96151,21668.37978,25646.26235,26513.98424,26859.94985,19682.14926,21595.40961,25260.55051,27432.28234,25122.0569,25402.73154,26153.2198,25025.284,22859.44182,25086.13687,31984.76915,36332.21467,37116.09094,40453.79561,46852.75602,48856.36986,39724.4505,45294.91275,51817.21619,49444.20065,52102.88385,51115.94383,43378.45726,43615.53771,45629.44111,46185.71011,43998.41705,
Eswatini,SWZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.950206,1261.089071,1372.870696,1364.584794,1326.710402,1643.849278,1583.619783,1656.736773,1424.045081,1410.956977,1504.843763,1393.894685,1197.280978,1786.227236,2290.051119,2796.451813,2715.52571,2859.18104,2656.234987,2800.82624,3324.247847,3545.682142,3544.477156,3411.775986,3259.782465,2978.016519,2723.28102,3071.004776,3216.864312,2920.066136,
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4653.201099,4555.964604,5484.295631,5847.715212,5923.017744,5879.753468,5728.928847,6299.261254,6542.104592,6503.941006,6287.173994,6559.255957,6539.147194,7053.10025,9143.462022,9892.381315,10692.27781,9844.185745,8875.029802,7927.804974,8957.259769,9324.723711,9874.055967,12226.74407,11983.65636,11974.01247,11998.56768,12703.9477,13505.57216,14587.43321,
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,322.6018609,378.4538553,437.9514935,441.6204907,668.0284714,838.8133563,875.2777155,811.2069488,957.7378821,935.1201871,1227.434589,1459.352805,1524.515833,1588.320279,1523.479703,1404.456878,1118.577491,854.0430061,778.6090992,604.8152045,702.6271239,761.7657172,767.7158865,755.2028733,536.8408842,603.7951752,679.5811651,694.3683139,796.2627185,759.4434823,832.6754366,984.218474,987.0399086,961.6922578,1073.84668,1136.410522,1283.832735,1590.990566,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21392.54147,23455.94478,25250.88302,24125.71762,25443.70256,,
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,209.2968577,170.845705,160.6636179,159.3559761,172.6305275,190.7583761,190.8899121,201.7949113,250.0948892,235.1595794,275.3385639,291.0447348,283.4712391,206.7814548,165.2084622,196.8217957,210.3816637,195.0512157,214.8272822,181.7527785,155.2321857,184.1371642,195.2775855,207.2114926,232.0399715,356.002284,385.7335331,475.6228498,526.5578868,615.8952259,673.6381234,712.448294,715.4962063,720.7937136,758.1361866,617.9413831,546.415566,472.4523498,525.8321755,524.1752698,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,102.6648436,107.863565,118.0063685,144.8909677,155.0316474,168.9939711,164.9777774,187.3100937,179.1280778,192.2572779,215.5743562,230.6374393,245.023256,254.2337419,272.9569173,296.7895259,289.6213961,271.8322434,309.6263142,337.8302223,352.0003941,384.3875302,426.272574,461.2095118,550.4670872,664.8478938,751.8522718,768.1845012,690.5560282,752.696068,815.0752947,854.3923418,947.0086732,1062.363001,1206.453737,1370.690143,1634.314851,2049.779734,2526.223922,2778.701271,3266.309688,3830.818714,4347.974774,4742.095174,5131.68531,5328.131967,5463.627596,5985.438793,6585.38415,6787.61734,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.787765,1393.504537,1234.516428,1434.560087,1581.732831,1661.473737,1685.45648,1506.565923,1646.075707,1656.260983,1863.459276,2281.991615,2980.491417,3751.889856,4517.893074,5884.631715,7243.839466,5711.354366,6691.699269,8032.912256,8356.036011,8826.872401,8301.993762,6542.633754,6241.738866,6913.008115,7113.912889,7243.651905,
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,117.3451355,131.4778902,150.4674036,196.8039378,216.3970445,219.2637374,242.6204135,269.2894628,282.9086841,341.979145,268.1697835,209.7516706,191.0205567,175.2773131,187.2671782,257.9295916,298.814873,327.7267161,314.2276398,374.9484481,355.4071775,370.6978463,255.034207,187.7698582,247.0883023,283.5577957,284.799083,291.2165353,289.7692077,264.8830918,257.7443976,290.3829249,343.8007165,367.9147163,359.7123718,369.2035346,386.3552266,459.4369561,446.9225307,440.0604951,483.6164791,415.606976,486.8287786,518.591741,483.9490029,496.6448224,524.9975743,600.1251274,616.7631897,
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,176.9248647,188.9882422,244.5071814,304.9924926,321.6605268,357.3622805,405.7145837,482.6652965,533.0402464,608.7348573,639.727654,656.0151908,709.1044297,719.2130362,647.8756619,699.9929412,810.5008284,979.3283565,1134.811542,1300.868701,1477.742005,1649.29108,1896.466964,2126.448997,2411.511896,2536.221367,1982.833804,1410.081249,1595.160369,1575.077731,1457.876652,1639.088607,1846.263039,2094.050002,2272.410474,2670.429974,3178.261532,3426.311022,3324.537223,4001.191191,4363.269299,4503.000714,4629.207563,4499.588124,4433.999907,4602.936545,5075.51407,5558.319625,6069.016395,
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.1291231,316.2544127,445.1724955,621.5101478,851.7848788,754.2797465,781.5044302,898.3653279,1052.077429,1142.522984,1192.751464,980.3716724,862.997213,885.7859208,878.6602048,947.9529451,
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.4667491,391.3914109,253.411148,302.7268101,482.6305187,676.5068079,771.4597352,727.2821223,806.6238098,1103.304796,1948.367362,2585.874975,2618.070497,3008.987725,,,,,,,4664.006507,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,529.1706214,582.0758959,635.7553463,818.8308962,1025.71421,1051.118842,1137.034461,1228.98944,1351.286498,1528.541828,1789.623865,2041.644528,1828.181263,1524.767726,1502.016802,1530.468817,1530.53713,1585.258287,1764.813333,1978.315849,2211.59684,2775.735987,2573.880901,2925.419228,3261.237045,3387.482738,3608.033975,3898.314816,3853.956662,3347.955322,3656.708834,3517.125446,3059.5959,3040.593136,3424.147842,4097.434365,4786.311666,5658.978323,6549.299342,6169.223116,7551.13413,8446.218918,8455.105023,8621.307368,8763.422936,7213.90028,6935.665283,7634.385442,7190.588139,7030.031667,
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.4465543,673.9462094,797.3056056,673.6937783,,,,,,,,,,,,1329.374192,1259.280818,1260.329053,934.5172975,1418.533353,
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.2282275,857.0771372,983.0699463,1095.224549,1124.393161,1180.078633,1171.782908,1153.884976,1228.258394,1202.834092,1306.297779,1489.504893,1662.044729,1912.753868,2399.473233,2889.654132,2882.348446,3234.765136,3542.177309,3816.226002,3541.20195,3462.494502,3178.553479,3201.332922,3030.080173,3076.059029,3219.737133,
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,662.0844809,655.4009138,624.363193,664.2230371,624.20751,715.884286,843.5332075,1129.08276,1088.335007,1142.620407,1320.808884,1356.554321,1366.133227,1987.137515,2033.361635,2173.456654,2109.846187,1890.958646,1947.082665,1940.80267,1691.070602,1731.690211,1877.060461,2131.995928,2368.774287,2696.23198,2721.557572,3117.662678,2854.018018,3334.135401,3761.653271,4302.582899,4144.938544,4002.208112,3990.868682,3803.399484,4273.501208,4597.771698,4707.815926,
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,106.9452812,113.0602884,114.3726709,126.7572661,149.3565917,154.3226133,147.0393956,165.1702475,184.4205153,201.6638456,238.8434385,245.368139,246.0766028,254.9141502,247.2567348,260.8004649,271.2537844,293.2951172,307.8622553,303.0693167,317.6476495,275.4222967,286.2375811,278.5947496,310.6028789,337.4668788,362.7630285,372.3189417,372.2685588,390.4660501,400.5105636,403.5720376,416.3801506,478.7981401,543.5386695,609.6501479,681.2105278,841.0816868,832.3212869,916.5023709,1103.473526,1200.155463,1200.603033,1213.518062,1320.303125,1371.321831,1458.888907,1656.172775,1683.489794,1724.548591,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,362.2973008,398.6285091,522.1492236,804.1769285,718.0256028,599.6254106,503.7428831,444.5380438,444.2308302,482.5694721,495.7395818,466.7013946,512.3578983,526.8139842,503.2587214,453.6691772,436.2052736,491.8205863,498.2932342,508.4737289,487.0014338,480.8352372,476.4132596,448.1226894,478.0149212,582.8071121,693.0131876,785.6840637,911.1446796,1006.819252,1074.456333,1073.282237,1200.443558,1296.91518,1358.82386,1430.478358,1477.079559,1373.039697,1240.409551,1264.823464,1272.57459,1289.233653,
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,694.2013625,743.7871615,871.2333178,1041.256513,1130.224098,1657.459888,1575.770915,2046.236336,2509.000147,2511.507865,3570.214874,4188.988813,5980.502168,5427.646436,5150.28283,4662.415604,3065.42749,2691.003158,2685.671466,2309.314518,2707.975824,3052.479125,3103.868713,2683.633127,2836.305546,3153.7217,3149.650484,3334.327831,3739.758341,4042.97957,4496.17707,5182.91054,5237.321771,6228.119416,7905.125123,8673.939267,9539.807772,11775.36489,15719.10201,10000.41978,11570.02541,11822.63896,11860.43563,13697.29086,15129.18402,15179.36134,13229.39975,13380.86418,13300.11481,14260.55778,
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,251.717185,291.4149134,380.3764176,446.0550916,551.2724857,659.4332145,667.6911483,722.3822565,834.898211,931.4969518,1110.83106,1017.290403,963.0602591,965.2165739,923.5493082,898.2004713,963.2249298,1007.103759,1043.731662,1017.086624,1239.605935,1290.132946,1365.840466,1236.256079,1315.168709,1494.119928,1588.469376,1707.42942,1797.746146,1869.896271,1707.589832,1779.882444,1838.895527,2181.8636,2443.921871,2445.353045,2570.942529,2845.931417,3107.602471,3107.793017,3146.350381,3202.551102,3099.436742,3256.297399,3546.201283,3363.070308,3337.80934,3207.130966,3220.464473,3117.335849,
